CardNum,CardName,チェック済み
WXEX2-63,コードライド　アンビュランス,
WXEX2-64,幻水　サンマ,
WXEX2-65,羅原　Ｓｃ,
WXEX2-66,大罠　スパム,
WXEX2-67,羅植　バンブー,
WXEX2-68,幻竜　アルゼンチノ,
WXEX2-69,コードイート　メロシロ,
WXEX2-70,参ノ遊　ピンボール,
WXEX2-71,並英の規則　ホウジンザン,
WXEX2-72,コードアート　T・S・C,
WXEX2-73,盗賊の誘惑　ウァレフォル,
WXEX2-74,コードアンチ　ブラウン,
WXEX2-75,フィア＝サンソ,
WXEX2-76,幻蟲　ナナフシ,
WXEX2-77,白鳩飼い　サンドリヨン,
WXEX2-78,ツヴァイ＝フミン,
WXEX2-79,羅菌　オタフク,
WXEX2-80,似之遊　ハイ＆ロー,
WXEX2-81,包容の巨人　ギガス,
WXEX2-84,真名の巫女　マユ,
WXK01-001,レイラ＝デッドエンド,
WXK01-002,アロス・ピルルク　ＴＥＴＲＡ,
WXK01-003,四型金娘　翠子,
WXK01-004,応援の駄姫　グズ子,
WXK01-005,インサイダー・サルベージ,
WXK01-007,ドーナ　ＣＨＥＥＲ,
WXK01-008,レイラ＝ドリフト,
WXK01-009,レイラ＝カーブ,
WXK01-010,レイラ＝アクセル,
WXK01-011,一騎当閃,
WXK01-012,烈覇迅雷,
WXK01-013,焦身成仁,
WXK01-014,ララ・ルー”スタート”,
WXK01-017,アロス・ピルルク　Ａ,
WXK01-019,ドロー・フォー,
WXK01-020,ベター・コンディション,
WXK01-021,ミルルン・アド,
WXK01-022,三ノ娘　翠子,
WXK01-023,二ノ娘　翠子,
WXK01-024,一型舞闘娘　翠子,
WXK01-025,小利大損,
WXK01-026,三令五申,
WXK01-028,ママ　ＭＯＤＥ　ＬＯＶＥ,
WXK01-029,泡沫の駄姫　グズ子,
WXK01-030,逢魔の駄姫　グズ子,
WXK01-031,秘密の駄姫　グズ子,
WXK01-032,トルネード・サルベージ,
WXK01-033,ブラインド・パニッシュ,
WXK01-034,ダーク・トゥインクル,
WXK01-035,セーブ/メイデン　イオナ,
WXK01-036,コードアクセル　エフワン,
WXK01-037,コードアクセル　ロドローラ,
WXK01-038,強奪の箱舟,
WXK01-039,魔海の鉤爪　キャプテン・フック,
WXK01-040,魔界の酒鬼　シュテンド,
WXK01-041,ＭＩＲＡＣＬＥ,
WXK01-042,幻怪姫　イバラヒメ,
WXK01-043,幻怪姫　ユニカーン,
WXK01-044,超罠　Ｊ・リッパー,
WXK01-045,超罠　ヤミガネ,
WXK01-046,コードライド　ゼロセン,
WXK01-047,コードライド　フブキ,
WXK01-048,コードライド　オートバイ,
WXK01-049,コードライド　セグエイ,
WXK01-050,コードライド　ショッピング,
WXK01-051,絶縁の豪爪,
WXK01-052,魔海の船員　ラカム,
WXK01-053,魔海の船員　アンボニー,
WXK01-054,魔海の船員　ドレイク,
WXK01-055,魔海の船員　ティーチ,
WXK01-056,魔海の侯爵　フォルネウス,
WXK01-057,ＣＩＲＣＬＥ,
WXK01-058,幻怪　ケイローン,
WXK01-059,幻怪　ダイダラ,
WXK01-060,幻怪　アルラウネ,
WXK01-061,幻怪　ヤマビコ,
WXK01-062,幻怪　コダマ,
WXK01-063,貫穿,
WXK01-064,大罠　ハリテン,
WXK01-065,大罠　タマノリ,
WXK01-066,中罠　ツナワタ,
WXK01-067,小罠　オレオレ,
WXK01-068,小罠　カクヅケ,
WXK01-069,パンドラ・ボックス,
WXK01-071,コードライド　ソーラー,
WXK01-072,コードライド　シロパト,
WXK01-073,コードライド　バギー,
WXK01-074,コードライド　タクシー,
WXK01-075,コードライド　ケイジ,
WXK01-076,コードライド　アシスト,
WXK01-077,コードライド　ママチャ,
WXK01-078,コードライド　ポケバイ,
WXK01-079,コードライド　タチスク,
WXK01-080,狂想の滅炎,
WXK01-081,魔海の人魚　メロウ,
WXK01-082,魔海の吸盤　クラーケン,
WXK01-083,魔界の水霊　ウンディーネ,
WXK01-084,魔海の吸盤　オクトパス,
WXK01-085,魔海の目覚まし　チクタク,
WXK01-086,魔海の騒音　ラハブ,
WXK01-087,魔海の蛇亀　アスピドケロン,
WXK01-088,魔界の村襲い　アオオニ,
WXK01-089,魔海の海蛇　レヴィアタン,
WXK01-090,ＰＲＡＹＩＮＧ,
WXK01-091,幻怪　ミノタウロス,
WXK01-092,幻怪　ベヒーモス,
WXK01-093,幻怪　ケンタウロス,
WXK01-094,幻怪　ピスキー,
WXK01-095,幻怪　ノーム,
WXK01-096,幻怪　コーボル,
WXK01-097,幻怪　ドアーフ,
WXK01-098,幻怪　ドライアド,
WXK01-099,幻怪　トロルド,
WXK01-100,萌芽,
WXK01-101,超罠　ドロンコ,
WXK01-102,超罠　ミミック,
WXK01-103,大罠　ナカミアテ,
WXK01-104,大罠　イシゴエ,
WXK01-105,中罠　ヘイテン,
WXK01-106,中罠　アルババ,
WXK01-107,中罠　ピアノセン,
WXK01-108,小罠　アリジゴ,
WXK01-109,小罠　ネズミコ,
WXK01-110,バッド・スイッチ,
WXK01-119,サーバント　Ｑ４,
WXK01-120,サーバント　Ｔ４,
WXK01-121,サーバント　Ｄ４,
WXK01-122,サーバント　Ｏ４,
WXK02-001,白滅の巫女　タマヨリヒメ,
WXK02-002,真情の記憶　リル,
WXK02-003,来夢の巫女　リメンバ・ミッドナイト,
WXK02-004,カーニバル　†Q†,
WXK02-006,一途の巫女　ユキ,
WXK02-009,繊月の巫女　タマヨリヒメ,
WXK02-010,ゼノ・カインド,
WXK02-014,再訪の記憶　リル,
WXK02-016,来夢の巫女　リメンバ・ドウン,
WXK02-017,来夢の巫女　リメンバ・ヌーン,
WXK02-018,来夢の巫女　リメンバ・モーニ,
WXK02-020,ソウイ＝キー,
WXK02-022,友好の遊行　アン,
WXK02-023,アイヤイ★ディール,
WXK02-024,カーニバル　†Ｔ†,
WXK02-025,カーニバル　†Ｓ†,
WXK02-026,カーニバル　†Ｐ†,
WXK02-027,デッド・ゲート,
WXK02-028,ミュウ＝ベルベット,
WXK02-029,ビカム・ユー,
WXK02-030,師の遊姫　アークゲイン,
WXK02-031,師の遊姫　ヤリホー,
WXK02-032,ストラテジー・ゲイル,
WXK02-033,極装　ロンギンス,
WXK02-034,極装　バルムング,
WXK02-035,浴英の発見　アルキメス,
WXK02-036,富英の配分　スミスハンズ,
WXK02-037,円卓の予言　マーリン,
WXK02-038,魏軍の軍師　シバイ,
WXK02-039,メイル・ストリーム,
WXK02-040,讃の遊　タケウマ,
WXK02-041,讃の遊　オエカキボード,
WXK02-042,仁の遊　　ヨミフダ,
WXK02-043,偉智の遊　ユキアト,
WXK02-044,偉智の遊　ユビニン,
WXK02-045,ゲット・チャージ,
WXK02-046,大装　サンガンソウ,
WXK02-047,大装　クラウソラ,
WXK02-048,中装　シシオウ,
WXK02-049,小装　ジッテ,
WXK02-050,小装　イチヒト,
WXK02-051,円弧の精炎,
WXK02-052,空英の仮定　リソキタ,
WXK02-053,走英の空力　ダウンフォース,
WXK02-054,浮英の揚力　マグナス,
WXK02-055,箱英の発射　クウキホウ,
WXK02-056,食英の係数　エンゲル,
WXK02-057,ＵＮＦＯＲＧＥＴＴＡＢＬＥ,
WXK02-058,本能寺の謀反　アケミツ,
WXK02-059,十勇の隠伏　キリゾウ,
WXK02-060,幻術の鳶忍　ダンゾウ,
WXK02-061,円卓の妖魔　モルガン,
WXK02-062,円卓の王妃　ギネヴィア,
WXK02-063,メルト・デスサイズ,
WXK02-064,師の遊　カミシュリ,
WXK02-065,師の遊　カワリエ,
WXK02-066,讃の遊　カミヒコ,
WXK02-067,讃の遊　タケトンボ,
WXK02-068,仁の遊　カミフウセ,
WXK02-069,仁の遊　ガラガラ,
WXK02-070,仁の遊　ヘンガオ,
WXK02-071,偉智の遊　サンポケ,
WXK02-072,偉智の遊　モジアワセ,
WXK02-073,ゲット・アヴァロン,
WXK02-074,極装　ヘシキリ,
WXK02-075,極装　ランベルジェ,
WXK02-076,大装　トンボキリ,
WXK02-077,大装　キジンマル,
WXK02-078,中装　センゴムラ,
WXK02-079,中装　ヌアザ,
WXK02-080,中装　キツネサキ,
WXK02-081,小装　ファイアックス,
WXK02-082,小装　ハナヤリ,
WXK02-083,択英の選択　トレオフ,
WXK02-084,験英の器具　フラスコ,
WXK02-085,費英の埋没　サンクコ,
WXK02-086,験英の器具　ピペット,
WXK02-087,車英の品質　レモンシ,
WXK02-088,験英の器具　ビーカー,
WXK02-089,混英の濃度　ショクエン,
WXK02-090,船英の速度　リュウスイ,
WXK02-091,溜英の蛇口　スイソーザ,
WXK02-092,魏軍の怪力　テンイ,
WXK02-093,円卓の謀反　モードレッド,
WXK02-094,魏軍の剛力　キョチョ,
WXK02-095,血の伯爵夫人　エリザベート,
WXK02-096,魏軍の堅実　ジョコウ,
WXK02-097,冷酷な令嬢　シャルロット,
WXK02-098,串刺し公　ヴラド,
WXK02-099,処刑の執行　サンソン,
WXK02-100,鳩の黒魔術　セミラミス,
WXK03-001,ピルルク　ＴＥＬＯＳ,
WXK03-002,カーニバル　†ＭＡＩＳ†,
WXK03-003A,夢限　-Ｐ-,
WXK03-005,フラクタル・ケージ,
WXK03-006,添遂の閻魔　ウリス,
WXK03-007,黄昏月の巫女　タマヨリヒメ,
WXK03-008,忘念の巫女　リメンバ,
WXK03-009,レイラ＝グリップ,
WXK03-010,安堵の記憶　リル,
WXK03-011,レイラ＝クレジット,
WXK03-012,アロス・ピルルク　Γ,
WXK03-013,来夢の巫女　リメンバ・ローミ,
WXK03-014,エルドラ×ラッキー,
WXK03-015,三型雌々娘　翠子,
WXK03-016,迷妄の駄姫　グズ子,
WXK03-017,カーニバル　†ＴＮ†,
WXK03-018,隣合の冥者　ハナレ,
WXK03-019,夢限,
WXK03-020,師の遊姫　プリキャス,
WXK03-021,極装　EXカリバン,
WXK03-022,コードアクセル　バケット・WE,
WXK03-023,聖炎の輪舞,
WXK03-024,魔界の千夜　シャハラザ,
WXK03-025,最英の探偵　ホームズ,
WXK03-026,幻怪姫　ネムリヒメ,
WXK03-027,忍の御頭　ハンゾウ,
WXK03-028,超罠　モリアーティ,
WXK03-029,サーバント　F,
WXK03-030,讃の遊　ボールプール,
WXK03-031,仁の遊　スプリング,
WXK03-032-CB,仁の遊　ホワイトパールホープ,
WXK03-033,大装　ガディヴァ,
WXK03-034,中装　ニョイボウ,
WXK03-035,コードライド　タンクローリー,
WXK03-036,コードライド　フォークローダー,
WXK03-037,魔界の千夜　ソロモーン,
WXK03-038,魔界の鬼神　ヤクシニー,
WXK03-039,最英の相棒　ワトソン,
WXK03-040,紋英の採取　シモン,
WXK03-041-CB,２－遊　サイクロンインターセプター,
WXK03-042,幻怪　レーシー,
WXK03-043,幻怪　シルフ,
WXK03-044,油蛙の忍者　ジライヤ,
WXK03-045,魏軍の鬼嫁　シュンカ,
WXK03-046,大罠　ケンノミ,
WXK03-047,小罠　マーチヘア,
WXK03-048,師の遊　ボウピン,
WXK03-049,讃の遊　ゴムショット,
WXK03-050,仁の遊　ツミキ,
WXK03-051,偉智の遊　オシャブ,
WXK03-052,極装　ラーヴァテイン,
WXK03-053,大装　コンゴウショ,
WXK03-054-CB,大装　豊崎恵那,
WXK03-055-CB,中装　照安鞠亜,
WXK03-056,中装　ジョワイ,
WXK03-057,小装　アスカロン,
WXK03-058,コードライド　ボーリング,
WXK03-059,コードライド　レーサーバイク,
WXK03-060,コードライド　ユウビンシャ,
WXK03-061,コードライド　イチリンシャ,
WXK03-062,魔海の略奪　ロバーツ,
WXK03-063,魔界の千夜　マリッド,
WXK03-064,魔界の公爵　クロケル,
WXK03-065,魔界の破片　カガミ,
WXK03-066,景英の高騰　バブリー,
WXK03-067,流英の粘性　レイノルズ,
WXK03-068,外英の消費　インバウンド,
WXK03-069,鏡英の拡大　ルーペ,
WXK03-070,幻怪　モモタロ,
WXK03-071,幻怪　モモキジ,
WXK03-072,幻怪　モモザル,
WXK03-073,幻怪　モモイヌ,
WXK03-074,円卓の獅士　ユーウェイン,
WXK03-075,疾風の上忍　モモチ,
WXK03-076,元老の議員　ブルータス,
WXK03-077,棟梁の替玉　カゲムシャ,
WXK03-078,超罠　モラン,
WXK03-079,大罠　ダイイング・M,
WXK03-080,中罠　トケイウサギ,
WXK03-081,小罠　ネムリネズミ,
WXK04-001,満開の巫女　ユキ,
WXK04-002,英血の器　優羽莉　Ｌｖ４’,
WXK04-003,エルドラ　オーバークロック,
WXK04-004,爪牙　遊月・肆戒,
WXK04-005,カーニバル　－Ｋ－,
WXK04-006,差し伸べし使　リワト,
WXK04-007,花明の巫女　ユキ,
WXK04-008,花霞の巫女　ユキ,
WXK04-009,花風の巫女　ユキ,
WXK04-010,アンコール・シード,
WXK04-011,英血の器　優羽莉　Ｌｖ３’,
WXK04-012,英血の器　優羽莉　Ｌｖ２’,
WXK04-013,英血の器　優羽莉　Ｌｖ１’,
WXK04-014,血晶操作,
WXK04-015,鎮護国禍,
WXK04-016,エルドラ　ＴＹＰＥ×Ⅲ／,
WXK04-017,エルドラ　ＴＹＰＥ×Ⅱ／,
WXK04-018,エルドラ　ＴＹＰＥ×Ⅰ／,
WXK04-019,ゼラチン・ボディ,
WXK04-020,爪牙　遊月・参戒,
WXK04-021,爪牙　遊月・弐戒,
WXK04-022,爪牙　遊月・壱戒,
WXK04-023,虎視眈眈,
WXK04-024,協奏の駄姫　グズ子,
WXK04-025-CB,Ｅ・Ｇ　ＵＮＩＯＮ　イザベラ,
WXK04-026,羅植姫　スイレン,
WXK04-027,羅植姫　ガランサス,
WXK04-028,紅蓮の使い魔　アカズキン,
WXK04-029,紅蓮の使い魔　宮本武蔵,
WXK04-030,血晶の紅雨,
WXK04-031,コードオーダー　メレドール,
WXK04-032,コードオーダー　アイスパフィ,
WXK04-033,ＩＣＥ　ＳＴＯＲＭ,
WXK04-034,幻水姫　クロコワニ,
WXK04-035,幻水姫　モササ,
WXK04-036,羅植　アキザクラ,
WXK04-037,羅植　カスミソウ,
WXK04-038,羅植　ユリ,
WXK04-039,羅植　アジサイ,
WXK04-040,羅植　ボタン,
WXK04-041,ホワイト・ガーデン,
WXK04-042,紅蓮の使い魔　オトタチバナ,
WXK04-043,紅蓮の使い魔　エリゴス,
WXK04-044,紅蓮の使い魔　オズマ姫,
WXK04-045,紅蓮の使い魔　モルモー,
WXK04-046,紅蓮の使い魔　ミリア,
WXK04-047,血晶の収集,
WXK04-048,コードイート　アイスケーキ,
WXK04-049,コードイート　エッグアイス,
WXK04-050,コードイート　ブルジャム,
WXK04-051,コードイート　ネバアイス,
WXK04-052,コードイート　モチアイス,
WXK04-053,ＭＯＵＮＴＡＩＮ　ＩＣＥ,
WXK04-054,幻水　プレシオ,
WXK04-055,幻水　ツノケロ,
WXK04-056,幻水　オオサンショウ,
WXK04-057,幻水　タイガーサラマン,
WXK04-058,幻水　オタマ,
WXK04-059,奪取,
WXK04-060,羅植　ガウラ,
WXK04-061,羅植　コチョウラン,
WXK04-062,羅植　ジンジャー,
WXK04-063,羅植　イヌショウマ,
WXK04-064,羅植　キキョウ,
WXK04-065,羅植　カモミール,
WXK04-066,羅植　オバナ,
WXK04-067,羅植　キヌガサ,
WXK04-068,紅蓮の使い魔　ラー,
WXK04-069,紅蓮の使い魔　ソエル,
WXK04-070,紅蓮の使い魔　那須与一,
WXK04-071,紅蓮の使い魔　ペルセポネ,
WXK04-072,紅蓮の使い魔　ママリリ,
WXK04-073,紅蓮の使い魔　ユダ,
WXK04-074,紅蓮の使い魔　スノーホワイト,
WXK04-075,紅蓮の使い魔　キマ,
WXK04-076,コードイート　アイスオレン,
WXK04-077,コードイート　コンニャック,
WXK04-078,コードイート　コーラフロート,
WXK04-079,コードイート　アイスパイン,
WXK04-080,コードイート　アラザン,
WXK04-081,コードイート　カキゴーリ,
WXK04-082,コードイート　ブルーワイハ,
WXK04-083,コードイート　ミズヨーカン,
WXK04-084,幻水　マレガビ,
WXK04-085,幻水　コビトワニ,
WXK04-086,幻水　ガマケロ,
WXK04-087,幻水　アカメケロ,
WXK04-088,幻水　ビーバン,
WXK04-089,幻水　マダラモリ,
WXK04-090,幻水　コケケロ,
WXK04-091,幻水　ウパルパ,
WXK05-001,再会の巫女　マユ,
WXK05-002,ブリーディング・フォース,
WXK05-003,血晶照射,
WXK05-004,ジャイアント・キリング,
WXK05-005,獣群邁進,
WXK05-007,花信の巫女　ユキ,
WXK05-009,純真の使者　サシェ,
WXK05-010,時雨の調　ゆきめ,
WXK05-011,英血の器　優羽莉　Ｌｖ３”,
WXK05-013,聖マルディウス教会,
WXK05-014,エルドラ　ＴＹＰＥ×Ⅲ／／,
WXK05-015,ドント・ラッシュ,
WXK05-016,アロス・ピルルク　ＫＥＹ,
WXK05-017,爪牙　遊月・参成,
WXK05-018,先制結界,
WXK05-020,憂慮の花嫁　アルフォウ,
WXK05-021,羅植姫　デンドロ,
WXK05-022,コードアクセル　パンツァーガール,
WXK05-023,紅蓮の使い魔　アンゴルモア,
WXK05-024,魔界の末娘　アナスタシア,
WXK05-025,貨英の変動　エフエックス,
WXK05-026,コードオーダー　ＢＣＰＩＣ,
WXK05-027,幻水姫　オワンクラゲ,
WXK05-028,大罠　パーティーバズーカ,
WXK05-029,サーバント　G,
WXK05-030,飛翔する閃光,
WXK05-031,讃の遊　ブリキロボ,
WXK05-032,羅植　サイサ,
WXK05-033,羅植　イジュ,
WXK05-034,羅植　アマリリス,
WXK05-035,極装　オニマル,
WXK05-036,紅蓮の使い魔　ダークアリス,
WXK05-037,紅蓮の使い魔　アリス,
WXK05-038,紅蓮の使い魔　マールト,
WXK05-039,コードイート　パンナ,
WXK05-040,コードイート　アイスコーン,
WXK05-041,コードイート　ミント,
WXK05-042,幻怪　ケサキリ,
WXK05-043,幻水　ティロス,
WXK05-044,幻水　プテリゴ,
WXK05-045,幻水　ヤドクケロ,
WXK05-046,幕末の人斬り　イゾウ,
WXK05-047,ムゲン,
WXK05-048,フィフス・テンプト,
WXK05-049,偉智の遊　アヒルタイチョー,
WXK05-050,羅植　ヤマレンゲ,
WXK05-051,羅植　コデマリ,
WXK05-052,羅植　クレマチス,
WXK05-053,羅植　ゼフィラン,
WXK05-054,羅植　サクララン,
WXK05-055,コードライド　ドリカー,
WXK05-056,小装　スレイヴ,
WXK05-057,紅蓮の使い魔　アニムス,
WXK05-058,紅蓮の使い魔　ベストラ,
WXK05-059,紅蓮の使い魔　ベルゲルミル,
WXK05-060,紅蓮の使い魔　グレモリー,
WXK05-061,紅蓮の使い魔　ムムメメ,
WXK05-062,魔海の赤将　ウルージ,
WXK05-063,円英の流体　ハーゲン,
WXK05-064,コードイート　ロールアイス,
WXK05-065,コードイート　ティラミス,
WXK05-066,コードイート　アイスロック,
WXK05-067,コードイート　ミズマン,
WXK05-068,コートイート　バケプリ,
WXK05-069,幻怪　タンコロ,
WXK05-070,幻水　コノハケロ,
WXK05-071,幻水　プロテロ,
WXK05-072,幻水　カワウソ,
WXK05-073,幻水　ミドカメ,
WXK05-074,幻水　ネコケロ,
WXK05-075,小罠　マックスジャック,
WXK05-076,魏軍の王佐　ジュンイク,
WXK06-001,プロミス・フリーダム,
WXK06-002,アンシエント・グルーヴ,
WXK06-003,リーサル・ブラック,
WXK06-004,Ｋアルテマ／メイデン　イオナ,
WXK06-005,コード・ピルルク　ＡＰＥＸ　ＫＥＹ,
WXK06-006,エマ　レベル３’,
WXK06-007,エマ　レベル３”,
WXK06-008,エマ　レベル２’,
WXK06-009,エマ　レベル１’,
WXK06-010,ナンバー・バインド,
WXK06-011,ドーナ　SUPPORT,
WXK06-012,弾奏の鍵主　ウムル＝トレ,
WXK06-013,詠唱の鍵主　ウムル＝トレ,
WXK06-014,弾奏の鍵主　ウムル＝トヴォ,
WXK06-015,弾奏の鍵主　ウムル＝エット,
WXK06-016,カウンター・アクセント,
